ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_T,AGE_YTHADULT_YGE15,2016,6.7617,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_T,AGE_YTHADULT_Y15-64,2016,6.9678,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_T,AGE_YTHADULT_Y15-24,2016,13.4033,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_T,AGE_YTHADULT_YGE25,2016,6.1657,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_M,AGE_YTHADULT_YGE15,2016,7.4159,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_M,AGE_YTHADULT_Y15-64,2016,7.5632,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_M,AGE_YTHADULT_Y15-24,2016,15.8244,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_M,AGE_YTHADULT_YGE25,2016,6.6231,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_F,AGE_YTHADULT_YGE15,2016,6.0684,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_F,AGE_YTHADULT_Y15-64,2016,6.3183,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_F,AGE_YTHADULT_Y15-24,2016,10.5804,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_F,AGE_YTHADULT_YGE25,2016,5.6849,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_T,AGE_YTHADULT_YGE15,2017,5.7604,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_T,AGE_YTHADULT_Y15-64,2017,5.9443,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_T,AGE_YTHADULT_Y15-24,2017,12.0995,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_T,AGE_YTHADULT_YGE25,2017,5.1794,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_M,AGE_YTHADULT_YGE15,2017,6.1933,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_M,AGE_YTHADULT_Y15-64,2017,6.3546,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_M,AGE_YTHADULT_Y15-24,2017,13.8826,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_M,AGE_YTHADULT_YGE25,2017,5.4456,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_F,AGE_YTHADULT_YGE15,2017,5.3002,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_F,AGE_YTHADULT_Y15-64,2017,5.5005,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_F,AGE_YTHADULT_Y15-24,2017,9.9734,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_F,AGE_YTHADULT_YGE25,2017,4.8994,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_T,AGE_YTHADULT_YGE15,2018,5.366,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_T,AGE_YTHADULT_Y15-64,2018,5.4359,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_T,AGE_YTHADULT_Y15-24,2018,11.8423,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_T,AGE_YTHADULT_YGE25,2018,4.7697,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_M,AGE_YTHADULT_YGE15,2018,5.4106,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_M,AGE_YTHADULT_Y15-64,2018,5.4,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_M,AGE_YTHADULT_Y15-24,2018,12.2623,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_M,AGE_YTHADULT_YGE25,2018,4.7592,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_F,AGE_YTHADULT_YGE15,2018,5.3186,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_F,AGE_YTHADULT_Y15-64,2018,5.4747,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_F,AGE_YTHADULT_Y15-24,2018,11.3675,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_F,AGE_YTHADULT_YGE25,2018,4.7808,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_T,AGE_YTHADULT_YGE15,2019,4.4482,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_T,AGE_YTHADULT_Y15-64,2019,4.5789,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_T,AGE_YTHADULT_Y15-24,2019,11.0577,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_T,AGE_YTHADULT_YGE25,2019,3.8832,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_M,AGE_YTHADULT_YGE15,2019,4.0736,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_M,AGE_YTHADULT_Y15-64,2019,4.1366,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_M,AGE_YTHADULT_Y15-24,2019,10.4561,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_M,AGE_YTHADULT_YGE25,2019,3.5184,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_F,AGE_YTHADULT_YGE15,2019,4.8436,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_F,AGE_YTHADULT_Y15-64,2019,5.0569,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_F,AGE_YTHADULT_Y15-24,2019,11.7141,,,,R1:2384
EST,SDG_0852_SEX_AGE_RT,BA:2518,SEX_F,AGE_YTHADULT_YGE25,2019,4.2671,,,,R1:2384
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_T,AGE_YTHADULT_YGE15,2005,2.4969,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_T,AGE_YTHADULT_Y15-64,2005,2.5744,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_T,AGE_YTHADULT_Y15-24,2005,3.6109,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_T,AGE_YTHADULT_YGE25,2005,1.9665,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_M,AGE_YTHADULT_YGE15,2005,1.8117,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_M,AGE_YTHADULT_Y15-64,2005,1.8718,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_M,AGE_YTHADULT_Y15-24,2005,2.6267,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_M,AGE_YTHADULT_YGE25,2005,1.4489,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_F,AGE_YTHADULT_YGE15,2005,3.2514,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_F,AGE_YTHADULT_Y15-64,2005,3.3224,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_F,AGE_YTHADULT_Y15-24,2005,4.5967,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_F,AGE_YTHADULT_YGE25,2005,2.5627,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_T,AGE_YTHADULT_YGE15,2013,2.2509,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_T,AGE_YTHADULT_Y15-64,2013,2.3188,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_T,AGE_YTHADULT_Y15-24,2013,3.5322,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_T,AGE_YTHADULT_YGE25,2013,1.6795,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_M,AGE_YTHADULT_YGE15,2013,1.651,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_M,AGE_YTHADULT_Y15-64,2013,1.7108,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_M,AGE_YTHADULT_Y15-24,2013,2.6489,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_M,AGE_YTHADULT_YGE25,2013,1.2267,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_F,AGE_YTHADULT_YGE15,2013,2.9432,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_F,AGE_YTHADULT_Y15-64,2013,2.9996,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_F,AGE_YTHADULT_Y15-24,2013,4.4831,,,,R1:3513
ETH,SDG_0852_SEX_AGE_RT,BA:1126,SEX_F,AGE_YTHADULT_YGE25,2013,2.2188,,,,R1:3513
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE15,2000,11.1345,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-64,2000,11.2082,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-24,2000,28.3532,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE25,2000,8.0367,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE15,2000,10.3495,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-64,2000,10.4445,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-24,2000,27.4896,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE25,2000,7.3578,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE15,2000,11.9884,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-64,2000,12.0346,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-24,2000,29.2443,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE25,2000,8.7824,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE15,2001,10.2905,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-64,2001,10.3508,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-24,2001,26.598,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE25,2001,7.4181,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE15,2001,9.8597,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-64,2001,9.9505,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-24,2001,25.6989,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE25,2001,7.1413,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE15,2001,10.7574,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-64,2001,10.7822,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-24,2001,27.5294,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE25,2001,7.7206,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE15,2002,10.4227,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-64,2002,10.4822,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-24,2002,28.2163,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE25,2002,7.3481,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE15,2002,10.6558,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-64,2002,10.7341,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-24,2002,28.6432,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE25,2002,7.6248,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE15,2002,10.1716,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-64,2002,10.212,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-24,2002,27.7763,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE25,2002,7.0477,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE15,2003,10.4693,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-64,2003,10.5439,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-24,2003,27.8126,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE25,2003,7.5304,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE15,2003,10.9584,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-64,2003,11.0678,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-24,2003,27.752,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE25,2003,8.2286,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE15,2003,9.9403,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-64,2003,9.9811,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-24,2003,27.8735,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE25,2003,6.766,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE15,2004,10.3578,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-64,2004,10.4232,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-24,2004,27.5273,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE25,2004,7.5327,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE15,2004,10.156,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-64,2004,10.2525,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-24,2004,27.8651,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE25,2004,7.3622,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE15,2004,10.5746,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-64,2004,10.6054,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-24,2004,27.19,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE25,2004,7.7183,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE15,2005,8.3836,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-64,2005,8.4558,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-24,2005,20.0774,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE25,2005,6.7535,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE15,2005,8.1688,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-64,2005,8.2611,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-24,2005,20.6298,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE25,2005,6.4984,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE15,2005,8.613,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-64,2005,8.6628,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-24,2005,19.5272,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE25,2005,7.0286,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE15,2006,7.7189,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-64,2006,7.7953,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-24,2006,18.7297,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE25,2006,6.1612,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE15,2006,7.3789,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-64,2006,7.4668,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-24,2006,19.0226,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE25,2006,5.7852,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE15,2006,8.0816,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-64,2006,8.1445,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-24,2006,18.4351,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE25,2006,6.5658,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE15,2007,6.854,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-64,2007,6.938,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-24,2007,16.5087,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE25,2007,5.4441,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE15,2007,6.5377,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-64,2007,6.6401,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-24,2007,16.4421,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE25,2007,5.1622,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE15,2007,7.1908,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-64,2007,7.2529,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-24,2007,16.5736,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE25,2007,5.7484,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE15,2008,6.3686,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-64,2008,6.4364,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-24,2008,16.4501,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE25,2008,4.9144,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE15,2008,6.0706,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-64,2008,6.1572,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-24,2008,17.135,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE25,2008,4.556,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE15,2008,6.6887,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-64,2008,6.7335,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-24,2008,15.7798,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE25,2008,5.3046,B,,I11:264,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE15,2009,8.2495,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-64,2009,8.3508,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-24,2009,21.5103,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE25,2009,6.4344,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE15,2009,8.8879,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-64,2009,9.0255,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-24,2009,24.1478,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE25,2009,6.9093,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE15,2009,7.5737,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-64,2009,7.6415,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-24,2009,18.9736,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE25,2009,5.9251,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE15,2010,8.3944,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-64,2010,8.5049,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_Y15-24,2010,21.3969,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE25,2010,6.6455,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE15,2010,9.0937,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-64,2010,9.2546,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_Y15-24,2010,23.7763,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_M,AGE_YTHADULT_YGE25,2010,7.2014,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE15,2010,7.6416,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-64,2010,7.7047,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_Y15-24,2010,19.0253,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_F,AGE_YTHADULT_YGE25,2010,6.0408,,,,R1:2384
FIN,SDG_0852_SEX_AGE_RT,BA:2486,SEX_T,AGE_YTHADULT_YGE15,2011,7.781,,,,R1:2384
