ref_area,sex,classif1,time,obs_value
ARE,SEX_T,AGE_YTHADULT_YGE15,2019.0,0.0
ARE,SEX_T,AGE_YTHADULT_Y15-24,2019.0,0.0
ARE,SEX_T,AGE_YTHADULT_YGE25,2019.0,0.0
ARE,SEX_M,AGE_YTHADULT_YGE15,2019.0,0.0
ARE,SEX_M,AGE_YTHADULT_Y15-24,2019.0,0.0
ARE,SEX_M,AGE_YTHADULT_YGE25,2019.0,0.0
ARE,SEX_F,AGE_YTHADULT_YGE15,2019.0,0.0
ARE,SEX_F,AGE_YTHADULT_Y15-24,2019.0,0.0
ARE,SEX_F,AGE_YTHADULT_YGE25,2019.0,0.0
ARG,SEX_T,AGE_YTHADULT_YGE15,2015.0,0.16764858300000002
ARG,SEX_T,AGE_YTHADULT_Y15-24,2015.0,0.114817871
ARG,SEX_T,AGE_YTHADULT_YGE25,2015.0,0.174903912
ARG,SEX_M,AGE_YTHADULT_YGE15,2015.0,0.166963473
ARG,SEX_M,AGE_YTHADULT_Y15-24,2015.0,0.09856706
ARG,SEX_M,AGE_YTHADULT_YGE25,2015.0,0.17712355
ARG,SEX_F,AGE_YTHADULT_YGE15,2015.0,0.16862985600000002
ARG,SEX_F,AGE_YTHADULT_Y15-24,2015.0,0.142634299
ARG,SEX_F,AGE_YTHADULT_YGE25,2015.0,0.171799945
ARG,SEX_T,AGE_YTHADULT_YGE15,2016.0,0.182762032
ARG,SEX_T,AGE_YTHADULT_Y15-24,2016.0,0.122514101
ARG,SEX_T,AGE_YTHADULT_YGE25,2016.0,0.190776988
ARG,SEX_M,AGE_YTHADULT_YGE15,2016.0,0.18001982
ARG,SEX_M,AGE_YTHADULT_Y15-24,2016.0,0.103975705
ARG,SEX_M,AGE_YTHADULT_YGE25,2016.0,0.191017623
ARG,SEX_F,AGE_YTHADULT_YGE15,2016.0,0.18663432600000002
ARG,SEX_F,AGE_YTHADULT_Y15-24,2016.0,0.154107776
ARG,SEX_F,AGE_YTHADULT_YGE25,2016.0,0.19044539100000002
ARG,SEX_T,AGE_YTHADULT_YGE15,2017.0,0.13018396599999998
ARG,SEX_T,AGE_YTHADULT_Y15-24,2017.0,0.08469283
ARG,SEX_T,AGE_YTHADULT_YGE25,2017.0,0.136005152
ARG,SEX_M,AGE_YTHADULT_YGE15,2017.0,0.12633098199999998
ARG,SEX_M,AGE_YTHADULT_Y15-24,2017.0,0.070379983
