ref_area,indicator,source,sex,classif1,time,obs_value
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2000,64.8081056
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2000,67.71002992
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2000,63.63404353
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2000,63.42463262
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2000,66.9046224
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2000,62.04107964
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2000,72.99273709
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2000,72.09491108
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2000,73.39475983
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2001,65.28821256
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2001,68.1499203
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2001,64.10979896
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2001,63.90912921
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2001,67.34121955
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2001,62.52334627
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2001,73.37810153
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2001,72.47671117
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2001,73.79320166
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2002,63.51443743
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2002,66.5785043
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2002,62.23113017
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2002,62.08019188
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2002,65.73529882
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2002,60.58314304
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2002,71.86887486
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2002,71.00915523
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2002,72.27731726
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2003,63.37016995
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2003,66.52542208
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2003,62.03582073
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2003,61.90548497
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2003,65.66311167
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2003,60.35610578
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2003,71.78899262
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2003,70.94515799
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2003,72.19982933
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2004,63.57373522
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2004,66.79004355
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2004,62.20619889
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2004,62.09025963
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2004,65.91597075
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2004,60.50840926
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2004,72.01420772
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2004,71.17907638
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2004,72.42817313
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2005,62.9228906
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2005,66.30417119
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2005,61.48127623
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2005,61.39222422
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2005,65.40386451
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2005,59.73371977
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2005,71.53588554
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2005,70.72670066
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2005,71.94355924
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2006,62.13604779
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2006,65.6855005
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2006,60.65449687
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2006,60.57549957
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2006,64.77639274
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2006,58.87347524
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2006,70.98591965
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2006,70.19905879
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2006,71.37225268
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2007,60.51280616
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2007,64.27689815
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2007,58.97060571
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2007,58.91797312
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2007,63.35494933
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2007,57.14938653
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2007,69.71471058
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2007,68.96857604
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2007,70.07080165
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2008,59.43158341
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2008,63.43939406
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2008,57.81980186
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2008,57.78143559
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2008,62.50160543
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2008,55.93227097
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2008,68.94382027
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2008,68.23057753
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2008,69.27557104
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2009,56.47942902
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2009,60.97996486
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2009,54.69523793
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2009,54.72387336
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2009,60.00446369
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2009,52.6801398
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2009,66.66644685
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2009,66.04120573
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2009,66.95009744
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2010,54.31482746
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2010,59.20829343
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2010,52.38430617
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2010,52.46164029
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2010,58.19812004
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2010,50.25007048
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2010,64.98144391
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2010,64.43267047
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2010,65.22760397
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2011,52.91669981
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2011,58.08639046
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2011,50.84565664
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2011,50.96690248
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2011,57.03134624
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2011,48.59721432
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2011,63.85656462
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2011,63.37589714
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2011,64.0770646
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2012,50.31140253
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2012,55.8652611
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2012,48.04795926
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2012,48.2286874
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2012,54.74071088
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2012,45.64736364
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2012,61.65987799
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2012,61.29322217
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2012,61.83291354
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2013,48.63242576
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2013,54.69146088
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2013,46.144731
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2013,46.34101307
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2013,53.48949558
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2013,43.49759195
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2013,60.35031529
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2013,60.0854361
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2013,60.47741276
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2014,47.13053004
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2014,53.65422485
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2014,44.43368017
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2014,44.62791484
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2014,52.37742725
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2014,41.53760138
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2014,59.15271112
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2014,58.98535452
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2014,59.23445232
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2015,45.73620722
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2015,52.73303912
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2015,42.83407052
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2015,43.00776093
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2015,51.38438527
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2015,39.67089772
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2015,58.04958534
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2015,57.97718344
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2015,58.08534469
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2016,44.32309524
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2016,51.77450262
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2016,41.23808705
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2016,41.34841573
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2016,50.35580779
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2016,37.78059344
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2016,56.88610185
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2016,56.90826106
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2016,56.87508052
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2017,42.56496454
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2017,50.4862374
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2017,39.29194138
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2017,39.32196446
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2017,48.99734211
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2017,35.51157877
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2017,55.36562081
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2017,55.49984024
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2017,55.29920004
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2018,41.43420816
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2018,49.49554471
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2018,38.11078027
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2018,38.1019308
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2018,47.9756899
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2018,34.22702303
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2018,54.28694162
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2018,54.490073
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2018,54.18653053
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2019,40.11020013
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2019,48.3801145
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2019,36.7249133
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2019,36.70352889
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2019,46.83969044
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2019,32.75605721
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2019,53.11902375
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2019,53.38741295
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2019,52.98730971
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2020,38.75350603
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2020,47.21859162
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2020,35.31921188
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2020,35.27714724
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2020,45.65999821
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2020,31.27120208
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2020,51.89536516
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2020,52.23220116
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2020,51.73156423
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2021,37.32032064
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2021,45.94196031
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2021,33.86427064
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2021,33.78953925
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2021,44.36774525
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2021,29.75891062
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2021,50.54466586
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2021,50.95436137
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2021,50.34773527
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2022,35.85811157
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2022,44.61644331
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2022,32.39714918
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2022,32.28087964
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2022,43.03030089
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2022,28.244709
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2022,49.13177354
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2022,49.61693862
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2022,48.9020566
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2023,34.38791444
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2023,43.25719988
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2023,30.93878578
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2023,30.77337447
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2023,41.66276842
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2023,26.75134749
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2023,47.67112332
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2023,48.23132285
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2023,47.41018352
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE15,2024,32.93833078
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_Y15-24,2024,41.89069935
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_T,AGE_YTHADULT_YGE25,2024,29.51834394
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE15,2024,29.29857284
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_Y15-24,2024,40.29271842
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_M,AGE_YTHADULT_YGE25,2024,25.31095234
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE15,2024,46.1930029
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_Y15-24,2024,46.82696562
AFG,SDG_0111_SEX_AGE_RT,XA:2198,SEX_F,AGE_YTHADULT_YGE25,2024,45.90314527
AGO,SDG_0111_SEX_AGE_RT,XA:2010,SEX_T,AGE_YTHADULT_YGE15,2000,28.35087993
AGO,SDG_0111_SEX_AGE_RT,XA:2010,SEX_T,AGE_YTHADULT_Y15-24,2000,34.4366667
AGO,SDG_0111_SEX_AGE_RT,XA:2010,SEX_T,AGE_YTHADULT_YGE25,2000,26.19847931
AGO,SDG_0111_SEX_AGE_RT,XA:2010,SEX_M,AGE_YTHADULT_YGE15,2000,27.32843318
AGO,SDG_0111_SEX_AGE_RT,XA:2010,SEX_M,AGE_YTHADULT_Y15-24,2000,36.41585077
AGO,SDG_0111_SEX_AGE_RT,XA:2010,SEX_M,AGE_YTHADULT_YGE25,2000,24.42369215
AGO,SDG_0111_SEX_AGE_RT,XA:2010,SEX_F,AGE_YTHADULT_YGE15,2000,29.39175036
AGO,SDG_0111_SEX_AGE_RT,XA:2010,SEX_F,AGE_YTHADULT_Y15-24,2000,32.69784089
AGO,SDG_0111_SEX_AGE_RT,XA:2010,SEX_F,AGE_YTHADULT_YGE25,2000,28.10177768
AGO,SDG_0111_SEX_AGE_RT,XA:2010,SEX_T,AGE_YTHADULT_YGE15,2001,27.65551275
