ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
ISL,SDG_0852_SEX_AGE_RT,BA:2255,SEX_T,AGE_YTHADULT_Y15-64,2016,3.1203,,,,R1:2384
ISL,SDG_0852_SEX_AGE_RT,BA:2255,SEX_T,AGE_YTHADULT_Y15-64,2017,2.8842,,,,R1:2384
ISL,SDG_0852_SEX_AGE_RT,BA:2255,SEX_T,AGE_YTHADULT_Y15-64,2018,2.7626,,,,R1:2384
ISL,SDG_0852_SEX_AGE_RT,BA:2255,SEX_T,AGE_YTHADULT_Y15-64,2019,3.6336,,,,R1:2384
ISR,SDG_0852_SEX_AGE_RT,BA:706,SEX_T,AGE_YTHADULT_Y15-64,2015,5.343,,,,R1:2382
ISR,SDG_0852_SEX_AGE_RT,BA:706,SEX_T,AGE_YTHADULT_Y15-64,2016,4.891,,,,R1:2382
ISR,SDG_0852_SEX_AGE_RT,BA:706,SEX_T,AGE_YTHADULT_Y15-64,2017,4.289,,,,R1:2382
ISR,SDG_0852_SEX_AGE_RT,BA:706,SEX_T,AGE_YTHADULT_Y15-64,2018,4.091,,,,R1:2382
ISR,SDG_0852_SEX_AGE_RT,BA:706,SEX_T,AGE_YTHADULT_Y15-64,2019,3.899,,,,R1:2382
JOR,SDG_0852_SEX_AGE_RT,BA:682,SEX_T,AGE_YTHADULT_Y15-64,2017,18.298,,,,R1:3513_S14:4077
JOR,SDG_0852_SEX_AGE_RT,BA:682,SEX_T,AGE_YTHADULT_Y15-64,2018,18.4176,,,,R1:3513_S14:4077
JOR,SDG_0852_SEX_AGE_RT,BA:682,SEX_T,AGE_YTHADULT_Y15-64,2019,16.8941,,,,R1:3513_S14:4077
JPN,SDG_0852_SEX_AGE_RT,BA:259,SEX_T,AGE_YTHADULT_Y15-64,2015,3.5,,,,
JPN,SDG_0852_SEX_AGE_RT,BA:259,SEX_T,AGE_YTHADULT_Y15-64,2016,3.3,,,,
JPN,SDG_0852_SEX_AGE_RT,BA:259,SEX_T,AGE_YTHADULT_Y15-64,2017,3,,,,
JPN,SDG_0852_SEX_AGE_RT,BA:259,SEX_T,AGE_YTHADULT_Y15-64,2018,2.6,,,,
JPN,SDG_0852_SEX_AGE_RT,BA:259,SEX_T,AGE_YTHADULT_Y15-64,2019,2.5,,,,
KAZ,SDG_0852_SEX_AGE_RT,BA:632,SEX_T,AGE_YTHADULT_Y15-64,2017,4.93,,,,S14:4077_S5:38
KEN,SDG_0852_SEX_AGE_RT,BB:7021,SEX_T,AGE_YTHADULT_Y15-64,2016,2.9259,,,,R1:3513
KGZ,SDG_0852_SEX_AGE_RT,BA:496,SEX_T,AGE_YTHADULT_Y15-64,2015,7.61,,,,
KGZ,SDG_0852_SEX_AGE_RT,BA:496,SEX_T,AGE_YTHADULT_Y15-64,2016,7.29,,,,
KGZ,SDG_0852_SEX_AGE_RT,BA:496,SEX_T,AGE_YTHADULT_Y15-64,2017,6.97,,,,S14:4077
KGZ,SDG_0852_SEX_AGE_RT,BA:496,SEX_T,AGE_YTHADULT_Y15-64,2018,4.5927,,,,R1:3513
KHM,SDG_0852_SEX_AGE_RT,BB:3064,SEX_T,AGE_YTHADULT_Y15-64,2015,0.3885,,,,R1:3513
KHM,SDG_0852_SEX_AGE_RT,BB:3064,SEX_T,AGE_YTHADULT_Y15-64,2016,0.6945,,,,R1:3513
KIR,SDG_0852_SEX_AGE_RT,AA:1326,SEX_T,AGE_YTHADULT_Y15-64,2015,9.5474,,,,R1:3513_S14:4077
KOR,SDG_0852_SEX_AGE_RT,BA:222,SEX_T,AGE_YTHADULT_Y15-64,2015,3.6598,,,,R1:3513
KOR,SDG_0852_SEX_AGE_RT,BA:222,SEX_T,AGE_YTHADULT_Y15-64,2016,3.7766,,,,R1:3513
KOR,SDG_0852_SEX_AGE_RT,BA:222,SEX_T,AGE_YTHADULT_Y15-64,2017,3.7447,,,,R1:3513
KOR,SDG_0852_SEX_AGE_RT,BA:222,SEX_T,AGE_YTHADULT_Y15-64,2018,3.9184,,,,R1:3513
KOR,SDG_0852_SEX_AGE_RT,BA:222,SEX_T,AGE_YTHADULT_Y15-64,2019,3.7967,,,,R1:3513
KOS,SDG_0852_SEX_AGE_RT,BA:700,SEX_T,AGE_YTHADULT_Y15-64,2015,32.93,,,,
KOS,SDG_0852_SEX_AGE_RT,BA:700,SEX_T,AGE_YTHADULT_Y15-64,2016,27.54,,,,
KOS,SDG_0852_SEX_AGE_RT,BA:700,SEX_T,AGE_YTHADULT_Y15-64,2017,30.48,,,,
KOS,SDG_0852_SEX_AGE_RT,BA:700,SEX_T,AGE_YTHADULT_Y15-64,2018,29.58,,,,S14:4077
KOS,SDG_0852_SEX_AGE_RT,BA:700,SEX_T,AGE_YTHADULT_Y15-64,2019,25.6966,,,,R1:3513
KWT,SDG_0852_SEX_AGE_RT,BA:1334,SEX_T,AGE_YTHADULT_Y15-64,2016,2.19,,,,S14:4077_S3:11_S5:41
LAO,SDG_0852_SEX_AGE_RT,BA:6651,SEX_T,AGE_YTHADULT_Y15-64,2017,9.5466,,,,R1:3513_S14:4077
LBN,SDG_0852_SEX_AGE_RT,BA:14074,SEX_T,AGE_YTHADULT_Y15-64,2019,11.7253,,,,R1:3513_S14:4077
LBR,SDG_0852_SEX_AGE_RT,BB:7322,SEX_T,AGE_YTHADULT_Y15-64,2015,2.1419,B,,I11:264,R1:3513_T2:254
LBR,SDG_0852_SEX_AGE_RT,BB:7322,SEX_T,AGE_YTHADULT_Y15-64,2016,3.1438,,,,R1:3513_T2:254
LCA,SDG_0852_SEX_AGE_RT,BA:1352,SEX_T,AGE_YTHADULT_Y15-64,2017,19.5286,,,,R1:3513_T2:254
LCA,SDG_0852_SEX_AGE_RT,BA:1352,SEX_T,AGE_YTHADULT_Y15-64,2018,19.8022,,,,R1:3513_T2:254
LCA,SDG_0852_SEX_AGE_RT,BA:1352,SEX_T,AGE_YTHADULT_Y15-64,2019,16.0378,,,,R1:3513_T2:254
LKA,SDG_0852_SEX_AGE_RT,BA:1359,SEX_T,AGE_YTHADULT_Y15-64,2015,4.7689,,,,R1:3513
LKA,SDG_0852_SEX_AGE_RT,BA:1359,SEX_T,AGE_YTHADULT_Y15-64,2016,4.4989,,,,R1:3513
LKA,SDG_0852_SEX_AGE_RT,BA:1359,SEX_T,AGE_YTHADULT_Y15-64,2017,4.2853,,,,R1:3513
LKA,SDG_0852_SEX_AGE_RT,BA:1359,SEX_T,AGE_YTHADULT_Y15-64,2018,4.5742,,,,R1:3513
LTU,SDG_0852_SEX_AGE_RT,BA:2245,SEX_T,AGE_YTHADULT_Y15-64,2015,9.3162,,,,R1:2384
LTU,SDG_0852_SEX_AGE_RT,BA:2245,SEX_T,AGE_YTHADULT_Y15-64,2016,8.0622,,,,R1:2384
LTU,SDG_0852_SEX_AGE_RT,BA:2245,SEX_T,AGE_YTHADULT_Y15-64,2017,7.2996,,,,R1:2384
LTU,SDG_0852_SEX_AGE_RT,BA:2245,SEX_T,AGE_YTHADULT_Y15-64,2018,6.3348,,,,R1:2384
LTU,SDG_0852_SEX_AGE_RT,BA:2245,SEX_T,AGE_YTHADULT_Y15-64,2019,6.4748,,,,R1:2384
LUX,SDG_0852_SEX_AGE_RT,BA:2261,SEX_T,AGE_YTHADULT_Y15-64,2015,6.7057,B,,I11:264,R1:2384
LUX,SDG_0852_SEX_AGE_RT,BA:2261,SEX_T,AGE_YTHADULT_Y15-64,2016,6.3068,,,,R1:2384
LUX,SDG_0852_SEX_AGE_RT,BA:2261,SEX_T,AGE_YTHADULT_Y15-64,2017,5.5186,,,,R1:2384
LUX,SDG_0852_SEX_AGE_RT,BA:2261,SEX_T,AGE_YTHADULT_Y15-64,2018,5.6106,,,,R1:2384
LUX,SDG_0852_SEX_AGE_RT,BA:2261,SEX_T,AGE_YTHADULT_Y15-64,2019,5.6197,,,,R1:2384
LVA,SDG_0852_SEX_AGE_RT,BA:2246,SEX_T,AGE_YTHADULT_Y15-64,2015,10.0768,,,,R1:2384
LVA,SDG_0852_SEX_AGE_RT,BA:2246,SEX_T,AGE_YTHADULT_Y15-64,2016,9.9006,,,,R1:2384
LVA,SDG_0852_SEX_AGE_RT,BA:2246,SEX_T,AGE_YTHADULT_Y15-64,2017,8.9114,,,,R1:2384
LVA,SDG_0852_SEX_AGE_RT,BA:2246,SEX_T,AGE_YTHADULT_Y15-64,2018,7.5932,,,,R1:2384
LVA,SDG_0852_SEX_AGE_RT,BA:2246,SEX_T,AGE_YTHADULT_Y15-64,2019,6.5025,,,,R1:2384
MDA,SDG_0852_SEX_AGE_RT,BA:571,SEX_T,AGE_YTHADULT_Y15-64,2015,4.851,,,,R1:3513
MDA,SDG_0852_SEX_AGE_RT,BA:571,SEX_T,AGE_YTHADULT_Y15-64,2016,4.1876,,,,R1:3513
MDA,SDG_0852_SEX_AGE_RT,BA:571,SEX_T,AGE_YTHADULT_Y15-64,2017,4.2472,,,,R1:3513
MDA,SDG_0852_SEX_AGE_RT,BA:571,SEX_T,AGE_YTHADULT_Y15-64,2018,4.1985,,,,R1:3513
MDA,SDG_0852_SEX_AGE_RT,BA:571,SEX_T,AGE_YTHADULT_Y15-64,2019,5.2547,,,,R1:3513
MDG,SDG_0852_SEX_AGE_RT,BA:7423,SEX_T,AGE_YTHADULT_Y15-64,2015,1.857,,,,R1:3513
MDV,SDG_0852_SEX_AGE_RT,BB:704,SEX_T,AGE_YTHADULT_Y15-64,2016,6.1948,,,,R1:3513_S14:4077
MEX,SDG_0852_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_Y15-64,2015,4.4781,,,,R1:3513
MEX,SDG_0852_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_Y15-64,2016,4.0087,,,,R1:3513
MEX,SDG_0852_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_Y15-64,2017,3.5493,,,,R1:3513
MEX,SDG_0852_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_Y15-64,2018,3.4141,,,,R1:3513
MEX,SDG_0852_SEX_AGE_RT,BA:463,SEX_T,AGE_YTHADULT_Y15-64,2019,3.6283,,,,R1:3513
MKD,SDG_0852_SEX_AGE_RT,BA:2239,SEX_T,AGE_YTHADULT_Y15-64,2015,26.3111,,,,R1:2384
MKD,SDG_0852_SEX_AGE_RT,BA:2239,SEX_T,AGE_YTHADULT_Y15-64,2016,23.9572,,,,R1:2384
MKD,SDG_0852_SEX_AGE_RT,BA:2239,SEX_T,AGE_YTHADULT_Y15-64,2017,22.5455,,,,R1:2384
MKD,SDG_0852_SEX_AGE_RT,BA:2239,SEX_T,AGE_YTHADULT_Y15-64,2018,20.9631,,,,R1:2384
MKD,SDG_0852_SEX_AGE_RT,BA:2239,SEX_T,AGE_YTHADULT_Y15-64,2019,17.4254,,,,R1:2384
MLI,SDG_0852_SEX_AGE_RT,BA:219,SEX_T,AGE_YTHADULT_Y15-64,2015,7.9846,,,,R1:3513
MLI,SDG_0852_SEX_AGE_RT,BA:219,SEX_T,AGE_YTHADULT_Y15-64,2016,1.4173,,,,R1:3513
MLI,SDG_0852_SEX_AGE_RT,BA:219,SEX_T,AGE_YTHADULT_Y15-64,2017,7.6531,,,,R1:3513
MLI,SDG_0852_SEX_AGE_RT,BA:219,SEX_T,AGE_YTHADULT_Y15-64,2018,1.6781,,,,R1:3513
MLT,SDG_0852_SEX_AGE_RT,BA:2248,SEX_T,AGE_YTHADULT_Y15-64,2015,5.4332,,,,R1:2384
MLT,SDG_0852_SEX_AGE_RT,BA:2248,SEX_T,AGE_YTHADULT_Y15-64,2016,4.7171,,,,R1:2384
MLT,SDG_0852_SEX_AGE_RT,BA:2248,SEX_T,AGE_YTHADULT_Y15-64,2017,4.0631,,,,R1:2384
MLT,SDG_0852_SEX_AGE_RT,BA:2248,SEX_T,AGE_YTHADULT_Y15-64,2018,3.7204,,,,R1:2384
MLT,SDG_0852_SEX_AGE_RT,BA:2248,SEX_T,AGE_YTHADULT_Y15-64,2019,3.4648,,,,R1:2384
MMR,SDG_0852_SEX_AGE_RT,BA:7009,SEX_T,AGE_YTHADULT_Y15-64,2015,0.779,B,,I11:264,R1:3513
MMR,SDG_0852_SEX_AGE_RT,BA:7009,SEX_T,AGE_YTHADULT_Y15-64,2017,1.5795,,,,R1:3513_S14:4077
MMR,SDG_0852_SEX_AGE_RT,BA:7009,SEX_T,AGE_YTHADULT_Y15-64,2018,0.8835,,,,R1:3513_S14:4077
MMR,SDG_0852_SEX_AGE_RT,BA:7009,SEX_T,AGE_YTHADULT_Y15-64,2019,0.5102,,,,R1:3513_S14:4077
MNE,SDG_0852_SEX_AGE_RT,BA:469,SEX_T,AGE_YTHADULT_Y15-64,2015,17.8172,,,,R1:2384
MNE,SDG_0852_SEX_AGE_RT,BA:469,SEX_T,AGE_YTHADULT_Y15-64,2016,17.9909,,,,R1:2384
MNE,SDG_0852_SEX_AGE_RT,BA:469,SEX_T,AGE_YTHADULT_Y15-64,2017,16.3612,,,,R1:2384
MNE,SDG_0852_SEX_AGE_RT,BA:469,SEX_T,AGE_YTHADULT_Y15-64,2018,15.4802,,,,R1:2384
MNE,SDG_0852_SEX_AGE_RT,BA:469,SEX_T,AGE_YTHADULT_Y15-64,2019,15.3949,,,,R1:2384
MNG,SDG_0852_SEX_AGE_RT,BA:702,SEX_T,AGE_YTHADULT_Y15-64,2015,4.9039,,,,R1:3513
MNG,SDG_0852_SEX_AGE_RT,BA:702,SEX_T,AGE_YTHADULT_Y15-64,2016,7.3115,,,,R1:3513
MNG,SDG_0852_SEX_AGE_RT,BA:702,SEX_T,AGE_YTHADULT_Y15-64,2017,6.433,,,,R1:3513
MNG,SDG_0852_SEX_AGE_RT,BA:702,SEX_T,AGE_YTHADULT_Y15-64,2018,5.439,,,,R1:3513
MNG,SDG_0852_SEX_AGE_RT,BA:702,SEX_T,AGE_YTHADULT_Y15-64,2019,10.179,,,,R1:3513_S14:4077
MOZ,SDG_0852_SEX_AGE_RT,BB:8363,SEX_T,AGE_YTHADULT_Y15-64,2015,3.6176,,,,R1:3513
MRT,SDG_0852_SEX_AGE_RT,BA:3506,SEX_T,AGE_YTHADULT_Y15-64,2017,10.652,,,,R1:3513_T2:239_T3:240
MUS,SDG_0852_SEX_AGE_RT,BA:82,SEX_T,AGE_YTHADULT_Y15-64,2015,7.5418,,,,R1:3513_T2:85
MUS,SDG_0852_SEX_AGE_RT,BA:82,SEX_T,AGE_YTHADULT_Y15-64,2016,6.9512,,,,R1:3513_T2:85
MUS,SDG_0852_SEX_AGE_RT,BA:82,SEX_T,AGE_YTHADULT_Y15-64,2017,6.9142,,,,R1:3513_T2:85
MUS,SDG_0852_SEX_AGE_RT,BA:82,SEX_T,AGE_YTHADULT_Y15-64,2018,6.548,,,,R1:3513_T2:85
MUS,SDG_0852_SEX_AGE_RT,BA:82,SEX_T,AGE_YTHADULT_Y15-64,2019,6.4708,,,,R1:3513_T2:85
MWI,SDG_0852_SEX_AGE_RT,BB:7392,SEX_T,AGE_YTHADULT_Y15-64,2017,28.5888,,,,R1:3513_S3:26
MYS,SDG_0852_SEX_AGE_RT,BA:544,SEX_T,AGE_YTHADULT_Y15-64,2015,3.1,,,,T3:94
MYS,SDG_0852_SEX_AGE_RT,BA:544,SEX_T,AGE_YTHADULT_Y15-64,2016,3.44,,,,S5:40_T3:94
MYS,SDG_0852_SEX_AGE_RT,BA:544,SEX_T,AGE_YTHADULT_Y15-64,2018,3.3,,,,S14:4077_T3:94
NAM,SDG_0852_SEX_AGE_RT,BA:1468,SEX_T,AGE_YTHADULT_Y15-64,2016,24.0633,,,,R1:3513
NAM,SDG_0852_SEX_AGE_RT,BA:1468,SEX_T,AGE_YTHADULT_Y15-64,2018,20.7892,,,,R1:3513
NER,SDG_0852_SEX_AGE_RT,BA:14097,SEX_T,AGE_YTHADULT_Y15-64,2017,8.117,,,,R1:3513
NGA,SDG_0852_SEX_AGE_RT,BX:7338,SEX_T,AGE_YTHADULT_Y15-64,2019,8.9726,,,,R1:3513_S14:4077
NLD,SDG_0852_SEX_AGE_RT,BA:2236,SEX_T,AGE_YTHADULT_Y15-64,2015,6.9219,,,,R1:2384
NLD,SDG_0852_SEX_AGE_RT,BA:2236,SEX_T,AGE_YTHADULT_Y15-64,2016,6.0582,,,,R1:2384
NLD,SDG_0852_SEX_AGE_RT,BA:2236,SEX_T,AGE_YTHADULT_Y15-64,2017,4.8637,,,,R1:2384
NLD,SDG_0852_SEX_AGE_RT,BA:2236,SEX_T,AGE_YTHADULT_Y15-64,2018,3.8309,,,,R1:2384
NLD,SDG_0852_SEX_AGE_RT,BA:2236,SEX_T,AGE_YTHADULT_Y15-64,2019,3.3744,,,,R1:2384
NOR,SDG_0852_SEX_AGE_RT,BA:2250,SEX_T,AGE_YTHADULT_Y15-64,2015,4.4206,,,,R1:2384
NOR,SDG_0852_SEX_AGE_RT,BA:2250,SEX_T,AGE_YTHADULT_Y15-64,2016,4.8121,,,,R1:2384
NOR,SDG_0852_SEX_AGE_RT,BA:2250,SEX_T,AGE_YTHADULT_Y15-64,2017,4.2716,,,,R1:2384
NOR,SDG_0852_SEX_AGE_RT,BA:2250,SEX_T,AGE_YTHADULT_Y15-64,2018,3.9204,,,,R1:2384
NOR,SDG_0852_SEX_AGE_RT,BA:2250,SEX_T,AGE_YTHADULT_Y15-64,2019,3.7848,,,,R1:2384
NPL,SDG_0852_SEX_AGE_RT,BA:1510,SEX_T,AGE_YTHADULT_Y15-64,2017,11.6829,,,,R1:3513_S14:4077
NZL,SDG_0852_SEX_AGE_RT,BA:117,SEX_T,AGE_YTHADULT_Y15-64,2015,5.5835,,,,
NZL,SDG_0852_SEX_AGE_RT,BA:117,SEX_T,AGE_YTHADULT_Y15-64,2016,5.329,,,,R1:2382
NZL,SDG_0852_SEX_AGE_RT,BA:117,SEX_T,AGE_YTHADULT_Y15-64,2017,4.941,,,,R1:2382
NZL,SDG_0852_SEX_AGE_RT,BA:117,SEX_T,AGE_YTHADULT_Y15-64,2018,4.4792,,,,
NZL,SDG_0852_SEX_AGE_RT,BA:117,SEX_T,AGE_YTHADULT_Y15-64,2019,4.2537,,,,
OMN,SDG_0852_SEX_AGE_RT,BA:1520,SEX_T,AGE_YTHADULT_Y15-64,2016,3.28,,,I11:264,T3:3712
PAK,SDG_0852_SEX_AGE_RT,BA:538,SEX_T,AGE_YTHADULT_Y15-64,2015,3.4409,,,,R1:3513
PAK,SDG_0852_SEX_AGE_RT,BA:538,SEX_T,AGE_YTHADULT_Y15-64,2018,4.1185,,,,R1:3513_S3:26
PAN,SDG_0852_SEX_AGE_RT,BA:511,SEX_T,AGE_YTHADULT_Y15-64,2015,3.153,,,,R1:3513_S3:19
PAN,SDG_0852_SEX_AGE_RT,BA:511,SEX_T,AGE_YTHADULT_Y15-64,2016,3.4709,,,,R1:3513_S3:19
PAN,SDG_0852_SEX_AGE_RT,BA:511,SEX_T,AGE_YTHADULT_Y15-64,2017,4.1118,,,,R1:3513_S3:19
PAN,SDG_0852_SEX_AGE_RT,BA:511,SEX_T,AGE_YTHADULT_Y15-64,2018,4.0799,,,,R1:3513_S3:19
PAN,SDG_0852_SEX_AGE_RT,BA:511,SEX_T,AGE_YTHADULT_Y15-64,2019,4.9913,,,,R1:3513_S3:19
PHL,SDG_0852_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-64,2015,3.1852,,,,R1:3513
PHL,SDG_0852_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-64,2016,2.8084,,,,R1:3513
PHL,SDG_0852_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-64,2017,2.6514,,,,R1:3513
PHL,SDG_0852_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-64,2018,2.4354,,,,R1:3513
PHL,SDG_0852_SEX_AGE_RT,BA:629,SEX_T,AGE_YTHADULT_Y15-64,2019,2.3272,,,,R1:3513
POL,SDG_0852_SEX_AGE_RT,BA:2241,SEX_T,AGE_YTHADULT_Y15-64,2015,7.598,,,,R1:2384
POL,SDG_0852_SEX_AGE_RT,BA:2241,SEX_T,AGE_YTHADULT_Y15-64,2016,6.2444,,,,R1:2384
POL,SDG_0852_SEX_AGE_RT,BA:2241,SEX_T,AGE_YTHADULT_Y15-64,2017,4.9669,,,,R1:2384
POL,SDG_0852_SEX_AGE_RT,BA:2241,SEX_T,AGE_YTHADULT_Y15-64,2018,3.9102,,,,R1:2384
POL,SDG_0852_SEX_AGE_RT,BA:2241,SEX_T,AGE_YTHADULT_Y15-64,2019,3.3362,,,,R1:2384
PRT,SDG_0852_SEX_AGE_RT,BA:2252,SEX_T,AGE_YTHADULT_Y15-64,2015,12.9375,,,,R1:2384
PRT,SDG_0852_SEX_AGE_RT,BA:2252,SEX_T,AGE_YTHADULT_Y15-64,2016,11.5052,,,,R1:2384
PRT,SDG_0852_SEX_AGE_RT,BA:2252,SEX_T,AGE_YTHADULT_Y15-64,2017,9.1843,,,,R1:2384
PRT,SDG_0852_SEX_AGE_RT,BA:2252,SEX_T,AGE_YTHADULT_Y15-64,2018,7.2601,,,,R1:2384
PRT,SDG_0852_SEX_AGE_RT,BA:2252,SEX_T,AGE_YTHADULT_Y15-64,2019,6.7021,,,,R1:2384
PRY,SDG_0852_SEX_AGE_RT,BX:534,SEX_T,AGE_YTHADULT_Y15-64,2015,4.73,,,,R1:3513
PRY,SDG_0852_SEX_AGE_RT,BX:534,SEX_T,AGE_YTHADULT_Y15-64,2016,5.388,,,,R1:3513
PRY,SDG_0852_SEX_AGE_RT,BX:534,SEX_T,AGE_YTHADULT_Y15-64,2017,4.743,,,,R1:3513
PRY,SDG_0852_SEX_AGE_RT,BX:14043,SEX_T,AGE_YTHADULT_Y15-64,2018,6.3966,,,,R1:3513
PRY,SDG_0852_SEX_AGE_RT,BX:14043,SEX_T,AGE_YTHADULT_Y15-64,2019,6.8408,,,,R1:3513
PSE,SDG_0852_SEX_AGE_RT,BA:592,SEX_T,AGE_YTHADULT_Y15-64,2015,23.1981,,,,R1:3513
PSE,SDG_0852_SEX_AGE_RT,BA:592,SEX_T,AGE_YTHADULT_Y15-64,2016,24.1046,,,,R1:3513
PSE,SDG_0852_SEX_AGE_RT,BA:592,SEX_T,AGE_YTHADULT_Y15-64,2017,25.8322,,,,R1:3513
PSE,SDG_0852_SEX_AGE_RT,BA:592,SEX_T,AGE_YTHADULT_Y15-64,2018,26.4584,,,,R1:3513
PSE,SDG_0852_SEX_AGE_RT,BA:592,SEX_T,AGE_YTHADULT_Y15-64,2019,25.5714,,,,R1:3513
ROU,SDG_0852_SEX_AGE_RT,BA:2235,SEX_T,AGE_YTHADULT_Y15-64,2015,7.0373,,,,R1:2384
ROU,SDG_0852_SEX_AGE_RT,BA:2235,SEX_T,AGE_YTHADULT_Y15-64,2016,6.0909,,,,R1:2384
ROU,SDG_0852_SEX_AGE_RT,BA:2235,SEX_T,AGE_YTHADULT_Y15-64,2017,5.0922,,,,R1:2384
ROU,SDG_0852_SEX_AGE_RT,BA:2235,SEX_T,AGE_YTHADULT_Y15-64,2018,4.3288,,,,R1:2384
ROU,SDG_0852_SEX_AGE_RT,BA:2235,SEX_T,AGE_YTHADULT_Y15-64,2019,4.0269,,,,R1:2384
RUS,SDG_0852_SEX_AGE_RT,BA:120,SEX_T,AGE_YTHADULT_Y15-64,2015,5.6044,,,,R1:3513
RUS,SDG_0852_SEX_AGE_RT,BA:120,SEX_T,AGE_YTHADULT_Y15-64,2016,5.5892,,,,R1:3513
RUS,SDG_0852_SEX_AGE_RT,BA:120,SEX_T,AGE_YTHADULT_Y15-64,2017,5.242,,,,R1:3513
RUS,SDG_0852_SEX_AGE_RT,BA:120,SEX_T,AGE_YTHADULT_Y15-64,2018,4.8826,,,,R1:3513
RUS,SDG_0852_SEX_AGE_RT,BA:120,SEX_T,AGE_YTHADULT_Y15-64,2019,4.5294,,,,R1:3513
RWA,SDG_0852_SEX_AGE_RT,BA:1590,SEX_T,AGE_YTHADULT_Y15-64,2017,17.4605,,,,R1:3513_S14:4077
RWA,SDG_0852_SEX_AGE_RT,BA:1590,SEX_T,AGE_YTHADULT_Y15-64,2018,15.2373,,,,R1:3513_S14:4077
RWA,SDG_0852_SEX_AGE_RT,BA:1590,SEX_T,AGE_YTHADULT_Y15-64,2019,15.5065,,,,R1:3513_S14:4077
SAU,SDG_0852_SEX_AGE_RT,BA:627,SEX_T,AGE_YTHADULT_Y15-64,2015,5.66,,,,S3:7
SAU,SDG_0852_SEX_AGE_RT,BA:627,SEX_T,AGE_YTHADULT_Y15-64,2016,5.7,,,,S3:7
SAU,SDG_0852_SEX_AGE_RT,BA:627,SEX_T,AGE_YTHADULT_Y15-64,2018,6.1,,,,S3:7
SEN,SDG_0852_SEX_AGE_RT,BA:13368,SEX_T,AGE_YTHADULT_Y15-64,2015,6.921,,,,R1:3513
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_Y15-64,2015,3.76,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_Y15-64,2016,4.1,,,,S3:17_S5:356
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_Y15-64,2015,4.1581,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_Y15-64,2016,4.6146,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_Y15-64,2017,4.5855,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_Y15-64,2018,4.2247,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_Y15-64,2019,4.3819,,,,R1:3513_T2:85
SMR,SDG_0852_SEX_AGE_RT,EA:5918,SEX_T,AGE_YTHADULT_Y15-64,2015,7.41,,,,S3:24
SMR,SDG_0852_SEX_AGE_RT,EA:5918,SEX_T,AGE_YTHADULT_Y15-64,2016,6.46,,,,S3:24
SRB,SDG_0852_SEX_AGE_RT,BA:467,SEX_T,AGE_YTHADULT_Y15-64,2015,18.2366,,,,R1:3513
SRB,SDG_0852_SEX_AGE_RT,BA:467,SEX_T,AGE_YTHADULT_Y15-64,2016,15.9236,,,,R1:3513
SRB,SDG_0852_SEX_AGE_RT,BA:467,SEX_T,AGE_YTHADULT_Y15-64,2017,14.056,,,,R1:3513
SRB,SDG_0852_SEX_AGE_RT,BA:467,SEX_T,AGE_YTHADULT_Y15-64,2018,13.3063,,,,R1:3513
SRB,SDG_0852_SEX_AGE_RT,BA:467,SEX_T,AGE_YTHADULT_Y15-64,2019,10.9285,,,,R1:3513
SUR,SDG_0852_SEX_AGE_RT,BA:6647,SEX_T,AGE_YTHADULT_Y15-64,2015,7.22,,,,S3:6_S4:31_S5:40_T3:94
SUR,SDG_0852_SEX_AGE_RT,BB:15691,SEX_T,AGE_YTHADULT_Y15-64,2016,7.9957,,,,R1:3513
SVK,SDG_0852_SEX_AGE_RT,BA:2254,SEX_T,AGE_YTHADULT_Y15-64,2015,11.5436,,,,R1:2384
SVK,SDG_0852_SEX_AGE_RT,BA:2254,SEX_T,AGE_YTHADULT_Y15-64,2016,9.7253,,,,R1:2384
SVK,SDG_0852_SEX_AGE_RT,BA:2254,SEX_T,AGE_YTHADULT_Y15-64,2017,8.198,,,,R1:2384
SVK,SDG_0852_SEX_AGE_RT,BA:2254,SEX_T,AGE_YTHADULT_Y15-64,2018,6.6088,,,,R1:2384
